Train Number,Train Name,Source,Destination,Departure,Arrival,Journey Time (mins),Distance (km),Line/Route,Division,Direction
31212,Kalyani Simanta - Sealdah Local,Kalyani Simanta,Sealdah,21:21,22:46,85,53,Main Line,Sealdah,DOWN
31214,Kalyani Simanta - Sealdah Local,Kalyani Simanta,Sealdah,21:43,23:07,84,53,Main Line,Sealdah,DOWN
31216,Kalyani Simanta - Sealdah Local,Kalyani Simanta,Sealdah,22:01,23:25,84,53,Main Line,Sealdah,DOWN
31218,Kalyani Simanta - Sealdah Local,Kalyani Simanta,Sealdah,22:21,23:44,83,53,Main Line,Sealdah,DOWN
31220,Kalyani Simanta - Sealdah Local,Kalyani Simanta,Sealdah,22:41,00:02,81,53,Main Line,Sealdah,DOWN
31222,Kalyani Simanta - Sealdah Local,Kalyani Simanta,Sealdah,23:01,00:24,83,53,Main Line,Sealdah,DOWN
31224,Kalyani Simanta - Sealdah Local,Kalyani Simanta,Sealdah,23:23,00:44,81,53,Main Line,Sealdah,DOWN
31226,Kalyani Simanta - Sealdah Local,Kalyani Simanta,Sealdah,23:43,01:12,89,53,Main Line,Sealdah,DOWN
31102,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,03:00,05:23,143,100,Main Line,Sealdah,DOWN
31104,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,03:25,05:46,141,100,Main Line,Sealdah,DOWN
31106,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,03:48,06:09,141,100,Main Line,Sealdah,DOWN
31108,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,04:12,06:36,144,100,Main Line,Sealdah,DOWN
31110,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,04:37,07:03,146,100,Main Line,Sealdah,DOWN
31112,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,05:04,07:27,143,100,Main Line,Sealdah,DOWN
31114,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,05:27,07:48,141,100,Main Line,Sealdah,DOWN
31116,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,05:52,08:19,147,100,Main Line,Sealdah,DOWN
31118,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,06:16,08:38,142,100,Main Line,Sealdah,DOWN
31120,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,06:43,09:11,148,100,Main Line,Sealdah,DOWN
31122,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,07:06,09:32,146,100,Main Line,Sealdah,DOWN
31124,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,07:32,09:54,142,100,Main Line,Sealdah,DOWN
31126,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,07:59,10:28,149,100,Main Line,Sealdah,DOWN
31128,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,08:25,10:46,141,100,Main Line,Sealdah,DOWN
31130,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,08:49,11:14,145,100,Main Line,Sealdah,DOWN
31132,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,09:16,11:37,141,100,Main Line,Sealdah,DOWN
31134,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,09:42,12:10,148,100,Main Line,Sealdah,DOWN
31136,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,10:05,12:32,147,100,Main Line,Sealdah,DOWN
31138,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,10:31,12:59,148,100,Main Line,Sealdah,DOWN
31140,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,10:54,13:16,142,100,Main Line,Sealdah,DOWN
31142,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,11:20,13:46,146,100,Main Line,Sealdah,DOWN
31144,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,11:43,14:06,143,100,Main Line,Sealdah,DOWN
31146,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,12:10,14:33,143,100,Main Line,Sealdah,DOWN
31148,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,12:33,15:02,149,100,Main Line,Sealdah,DOWN
31150,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,12:58,15:25,147,100,Main Line,Sealdah,DOWN
31152,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,13:23,15:52,149,100,Main Line,Sealdah,DOWN
31154,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,13:50,16:18,148,100,Main Line,Sealdah,DOWN
31156,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,14:15,16:42,147,100,Main Line,Sealdah,DOWN
31158,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,14:42,17:04,142,100,Main Line,Sealdah,DOWN
31160,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,15:05,17:29,144,100,Main Line,Sealdah,DOWN
31162,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,15:32,18:00,148,100,Main Line,Sealdah,DOWN
31164,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,15:58,18:25,147,100,Main Line,Sealdah,DOWN
31166,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,16:22,18:50,148,100,Main Line,Sealdah,DOWN
31168,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,16:47,19:14,147,100,Main Line,Sealdah,DOWN
31170,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,17:13,19:39,146,100,Main Line,Sealdah,DOWN
31172,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,17:36,20:02,146,100,Main Line,Sealdah,DOWN
31174,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,18:02,20:28,146,100,Main Line,Sealdah,DOWN
31176,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,18:27,20:55,148,100,Main Line,Sealdah,DOWN
31178,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,18:51,21:13,142,100,Main Line,Sealdah,DOWN
31180,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,19:14,21:36,142,100,Main Line,Sealdah,DOWN
31182,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,19:37,21:59,142,100,Main Line,Sealdah,DOWN
31184,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,20:03,22:26,143,100,Main Line,Sealdah,DOWN
31186,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,20:28,22:49,141,100,Main Line,Sealdah,DOWN
31188,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,20:55,23:24,149,100,Main Line,Sealdah,DOWN
31190,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,21:22,23:48,146,100,Main Line,Sealdah,DOWN
31192,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,21:49,00:16,147,100,Main Line,Sealdah,DOWN
31194,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,22:12,00:39,147,100,Main Line,Sealdah,DOWN
31196,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,22:37,01:02,145,100,Main Line,Sealdah,DOWN
31198,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,23:00,01:25,145,100,Main Line,Sealdah,DOWN
31200,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,23:27,01:49,142,100,Main Line,Sealdah,DOWN
31202,Krishnanagar - Sealdah Local,Krishnanagar,Sealdah,23:52,02:21,149,100,Main Line,Sealdah,DOWN
31102,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,03:00,04:38,98,62,South Line,Sealdah,DOWN
31104,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,03:27,05:03,96,62,South Line,Sealdah,DOWN
31106,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,03:51,05:30,99,62,South Line,Sealdah,DOWN
31108,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,04:18,05:53,95,62,South Line,Sealdah,DOWN
31110,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,04:44,06:20,96,62,South Line,Sealdah,DOWN
31112,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,05:09,06:42,93,62,South Line,Sealdah,DOWN
31114,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,05:35,07:09,94,62,South Line,Sealdah,DOWN
31116,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,05:58,07:31,93,62,South Line,Sealdah,DOWN
31118,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,06:24,07:58,94,62,South Line,Sealdah,DOWN
31120,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,06:47,08:24,97,62,South Line,Sealdah,DOWN
31122,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,07:14,08:53,99,62,South Line,Sealdah,DOWN
31124,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,07:39,09:10,91,62,South Line,Sealdah,DOWN
31126,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,08:06,09:43,97,62,South Line,Sealdah,DOWN
31128,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,08:30,10:02,92,62,South Line,Sealdah,DOWN
31130,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,08:53,10:31,98,62,South Line,Sealdah,DOWN
31132,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,09:17,10:54,97,62,South Line,Sealdah,DOWN
31134,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,09:44,11:16,92,62,South Line,Sealdah,DOWN
31136,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,10:07,11:41,94,62,South Line,Sealdah,DOWN
31138,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,10:32,12:04,92,62,South Line,Sealdah,DOWN
31140,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,10:57,12:28,91,62,South Line,Sealdah,DOWN
31142,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,11:24,13:01,97,62,South Line,Sealdah,DOWN
31144,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,11:50,13:29,99,62,South Line,Sealdah,DOWN
31146,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,12:17,13:48,91,62,South Line,Sealdah,DOWN
31148,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,12:42,14:20,98,62,South Line,Sealdah,DOWN
31150,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,13:06,14:37,91,62,South Line,Sealdah,DOWN
31152,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,13:32,15:11,99,62,South Line,Sealdah,DOWN
31154,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,13:56,15:30,94,62,South Line,Sealdah,DOWN
31156,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,14:21,16:00,99,62,South Line,Sealdah,DOWN
31158,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,14:44,16:18,94,62,South Line,Sealdah,DOWN
31160,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,15:11,16:44,93,62,South Line,Sealdah,DOWN
31162,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,15:38,17:14,96,62,South Line,Sealdah,DOWN
31164,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,16:01,17:32,91,62,South Line,Sealdah,DOWN
31166,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,16:25,17:57,92,62,South Line,Sealdah,DOWN
31168,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,16:49,18:26,97,62,South Line,Sealdah,DOWN
31170,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,17:14,18:51,97,62,South Line,Sealdah,DOWN
31172,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,17:39,19:13,94,62,South Line,Sealdah,DOWN
31174,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,18:05,19:36,91,62,South Line,Sealdah,DOWN
31176,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,18:32,20:04,92,62,South Line,Sealdah,DOWN
31178,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,18:55,20:30,95,62,South Line,Sealdah,DOWN
31180,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,19:22,20:58,96,62,South Line,Sealdah,DOWN
31182,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,19:49,21:24,95,62,South Line,Sealdah,DOWN
31184,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,20:14,21:48,94,62,South Line,Sealdah,DOWN
31186,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,20:38,22:15,97,62,South Line,Sealdah,DOWN
31188,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,21:04,22:35,91,62,South Line,Sealdah,DOWN
31190,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,21:31,23:04,93,62,South Line,Sealdah,DOWN
31192,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,21:56,23:35,99,62,South Line,Sealdah,DOWN
31194,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,22:22,00:01,99,62,South Line,Sealdah,DOWN
31196,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,22:45,00:24,99,62,South Line,Sealdah,DOWN
31198,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,23:08,00:44,96,62,South Line,Sealdah,DOWN
31200,Lakshmikantapur - Sealdah Local,Lakshmikantapur,Sealdah,23:33,01:12,99,62,South Line,Sealdah,DOWN
31102,Majerhat - Sealdah Local,Majerhat,Sealdah,03:00,03:38,38,15,Circular Railway,Sealdah,DOWN
31104,Majerhat - Sealdah Local,Majerhat,Sealdah,03:31,04:08,37,15,Circular Railway,Sealdah,DOWN
31106,Majerhat - Sealdah Local,Majerhat,Sealdah,04:02,04:45,43,15,Circular Railway,Sealdah,DOWN
31108,Majerhat - Sealdah Local,Majerhat,Sealdah,04:34,05:10,36,15,Circular Railway,Sealdah,DOWN
31110,Majerhat - Sealdah Local,Majerhat,Sealdah,05:04,05:43,39,15,Circular Railway,Sealdah,DOWN
31112,Majerhat - Sealdah Local,Majerhat,Sealdah,05:32,06:09,37,15,Circular Railway,Sealdah,DOWN
31114,Majerhat - Sealdah Local,Majerhat,Sealdah,06:03,06:44,41,15,Circular Railway,Sealdah,DOWN
31116,Majerhat - Sealdah Local,Majerhat,Sealdah,06:33,07:13,40,15,Circular Railway,Sealdah,DOWN
31118,Majerhat - Sealdah Local,Majerhat,Sealdah,07:05,07:49,44,15,Circular Railway,Sealdah,DOWN
31120,Majerhat - Sealdah Local,Majerhat,Sealdah,07:34,08:13,39,15,Circular Railway,Sealdah,DOWN
31122,Majerhat - Sealdah Local,Majerhat,Sealdah,08:04,08:47,43,15,Circular Railway,Sealdah,DOWN
31124,Majerhat - Sealdah Local,Majerhat,Sealdah,08:34,09:15,41,15,Circular Railway,Sealdah,DOWN
31126,Majerhat - Sealdah Local,Majerhat,Sealdah,09:06,09:44,38,15,Circular Railway,Sealdah,DOWN
31128,Majerhat - Sealdah Local,Majerhat,Sealdah,09:36,10:18,42,15,Circular Railway,Sealdah,DOWN
31130,Majerhat - Sealdah Local,Majerhat,Sealdah,10:07,10:49,42,15,Circular Railway,Sealdah,DOWN
31132,Majerhat - Sealdah Local,Majerhat,Sealdah,10:36,11:17,41,15,Circular Railway,Sealdah,DOWN
31134,Majerhat - Sealdah Local,Majerhat,Sealdah,11:06,11:46,40,15,Circular Railway,Sealdah,DOWN
31136,Majerhat - Sealdah Local,Majerhat,Sealdah,11:37,12:15,38,15,Circular Railway,Sealdah,DOWN
31138,Majerhat - Sealdah Local,Majerhat,Sealdah,12:08,12:46,38,15,Circular Railway,Sealdah,DOWN
31140,Majerhat - Sealdah Local,Majerhat,Sealdah,12:40,13:19,39,15,Circular Railway,Sealdah,DOWN
31142,Majerhat - Sealdah Local,Majerhat,Sealdah,13:12,13:52,40,15,Circular Railway,Sealdah,DOWN
31144,Majerhat - Sealdah Local,Majerhat,Sealdah,13:40,14:24,44,15,Circular Railway,Sealdah,DOWN
31146,Majerhat - Sealdah Local,Majerhat,Sealdah,14:09,14:51,42,15,Circular Railway,Sealdah,DOWN
31148,Majerhat - Sealdah Local,Majerhat,Sealdah,14:40,15:18,38,15,Circular Railway,Sealdah,DOWN
31150,Majerhat - Sealdah Local,Majerhat,Sealdah,15:09,15:52,43,15,Circular Railway,Sealdah,DOWN
31152,Majerhat - Sealdah Local,Majerhat,Sealdah,15:38,16:16,38,15,Circular Railway,Sealdah,DOWN
31154,Majerhat - Sealdah Local,Majerhat,Sealdah,16:06,16:49,43,15,Circular Railway,Sealdah,DOWN
31156,Majerhat - Sealdah Local,Majerhat,Sealdah,16:37,17:21,44,15,Circular Railway,Sealdah,DOWN
31158,Majerhat - Sealdah Local,Majerhat,Sealdah,17:06,17:47,41,15,Circular Railway,Sealdah,DOWN
31160,Majerhat - Sealdah Local,Majerhat,Sealdah,17:38,18:18,40,15,Circular Railway,Sealdah,DOWN
31162,Majerhat - Sealdah Local,Majerhat,Sealdah,18:09,18:53,44,15,Circular Railway,Sealdah,DOWN
31164,Majerhat - Sealdah Local,Majerhat,Sealdah,18:39,19:15,36,15,Circular Railway,Sealdah,DOWN
31166,Majerhat - Sealdah Local,Majerhat,Sealdah,19:11,19:48,37,15,Circular Railway,Sealdah,DOWN
31168,Majerhat - Sealdah Local,Majerhat,Sealdah,19:42,20:18,36,15,Circular Railway,Sealdah,DOWN
31170,Majerhat - Sealdah Local,Majerhat,Sealdah,20:11,20:51,40,15,Circular Railway,Sealdah,DOWN
31172,Majerhat - Sealdah Local,Majerhat,Sealdah,20:40,21:17,37,15,Circular Railway,Sealdah,DOWN
31174,Majerhat - Sealdah Local,Majerhat,Sealdah,21:11,21:52,41,15,Circular Railway,Sealdah,DOWN
31176,Majerhat - Sealdah Local,Majerhat,Sealdah,21:42,22:23,41,15,Circular Railway,Sealdah,DOWN
31178,Majerhat - Sealdah Local,Majerhat,Sealdah,22:12,22:56,44,15,Circular Railway,Sealdah,DOWN
31180,Majerhat - Sealdah Local,Majerhat,Sealdah,22:42,23:22,40,15,Circular Railway,Sealdah,DOWN
31182,Majerhat - Sealdah Local,Majerhat,Sealdah,23:14,23:50,36,15,Circular Railway,Sealdah,DOWN
31184,Majerhat - Sealdah Local,Majerhat,Sealdah,23:44,00:21,37,15,Circular Railway,Sealdah,DOWN
31102,Naihati - Sealdah Local,Naihati,Sealdah,03:00,04:07,67,38,Main Line,Sealdah,DOWN
31104,Naihati - Sealdah Local,Naihati,Sealdah,03:10,04:18,68,38,Main Line,Sealdah,DOWN
31106,Naihati - Sealdah Local,Naihati,Sealdah,03:22,04:26,64,38,Main Line,Sealdah,DOWN
31108,Naihati - Sealdah Local,Naihati,Sealdah,03:31,04:35,64,38,Main Line,Sealdah,DOWN
31110,Naihati - Sealdah Local,Naihati,Sealdah,03:41,04:50,69,38,Main Line,Sealdah,DOWN
31112,Naihati - Sealdah Local,Naihati,Sealdah,03:49,04:55,66,38,Main Line,Sealdah,DOWN
31114,Naihati - Sealdah Local,Naihati,Sealdah,03:57,04:58,61,38,Main Line,Sealdah,DOWN
31116,Naihati - Sealdah Local,Naihati,Sealdah,04:05,05:13,68,38,Main Line,Sealdah,DOWN
31118,Naihati - Sealdah Local,Naihati,Sealdah,04:17,05:26,69,38,Main Line,Sealdah,DOWN
31120,Naihati - Sealdah Local,Naihati,Sealdah,04:29,05:30,61,38,Main Line,Sealdah,DOWN
31122,Naihati - Sealdah Local,Naihati,Sealdah,04:38,05:40,62,38,Main Line,Sealdah,DOWN
31124,Naihati - Sealdah Local,Naihati,Sealdah,04:50,05:52,62,38,Main Line,Sealdah,DOWN
31126,Naihati - Sealdah Local,Naihati,Sealdah,04:59,06:01,62,38,Main Line,Sealdah,DOWN
31128,Naihati - Sealdah Local,Naihati,Sealdah,05:11,06:18,67,38,Main Line,Sealdah,DOWN
31130,Naihati - Sealdah Local,Naihati,Sealdah,05:20,06:24,64,38,Main Line,Sealdah,DOWN
31132,Naihati - Sealdah Local,Naihati,Sealdah,05:28,06:29,61,38,Main Line,Sealdah,DOWN
31134,Naihati - Sealdah Local,Naihati,Sealdah,05:40,06:42,62,38,Main Line,Sealdah,DOWN
31136,Naihati - Sealdah Local,Naihati,Sealdah,05:52,07:01,69,38,Main Line,Sealdah,DOWN
31138,Naihati - Sealdah Local,Naihati,Sealdah,06:03,07:08,65,38,Main Line,Sealdah,DOWN
31140,Naihati - Sealdah Local,Naihati,Sealdah,06:13,07:19,66,38,Main Line,Sealdah,DOWN
31142,Naihati - Sealdah Local,Naihati,Sealdah,06:22,07:27,65,38,Main Line,Sealdah,DOWN
31144,Naihati - Sealdah Local,Naihati,Sealdah,06:31,07:34,63,38,Main Line,Sealdah,DOWN
31146,Naihati - Sealdah Local,Naihati,Sealdah,06:42,07:50,68,38,Main Line,Sealdah,DOWN
31148,Naihati - Sealdah Local,Naihati,Sealdah,06:52,07:54,62,38,Main Line,Sealdah,DOWN
31150,Naihati - Sealdah Local,Naihati,Sealdah,07:02,08:10,68,38,Main Line,Sealdah,DOWN
31152,Naihati - Sealdah Local,Naihati,Sealdah,07:10,08:12,62,38,Main Line,Sealdah,DOWN
31154,Naihati - Sealdah Local,Naihati,Sealdah,07:22,08:31,69,38,Main Line,Sealdah,DOWN
31156,Naihati - Sealdah Local,Naihati,Sealdah,07:30,08:39,69,38,Main Line,Sealdah,DOWN
31158,Naihati - Sealdah Local,Naihati,Sealdah,07:39,08:42,63,38,Main Line,Sealdah,DOWN
31160,Naihati - Sealdah Local,Naihati,Sealdah,07:49,08:51,62,38,Main Line,Sealdah,DOWN
31162,Naihati - Sealdah Local,Naihati,Sealdah,07:59,09:05,66,38,Main Line,Sealdah,DOWN
31164,Naihati - Sealdah Local,Naihati,Sealdah,08:08,09:11,63,38,Main Line,Sealdah,DOWN
31166,Naihati - Sealdah Local,Naihati,Sealdah,08:18,09:27,69,38,Main Line,Sealdah,DOWN
31168,Naihati - Sealdah Local,Naihati,Sealdah,08:29,09:38,69,38,Main Line,Sealdah,DOWN
31170,Naihati - Sealdah Local,Naihati,Sealdah,08:39,09:48,69,38,Main Line,Sealdah,DOWN
31172,Naihati - Sealdah Local,Naihati,Sealdah,08:47,09:49,62,38,Main Line,Sealdah,DOWN
31174,Naihati - Sealdah Local,Naihati,Sealdah,08:57,10:02,65,38,Main Line,Sealdah,DOWN
31176,Naihati - Sealdah Local,Naihati,Sealdah,09:06,10:08,62,38,Main Line,Sealdah,DOWN
31178,Naihati - Sealdah Local,Naihati,Sealdah,09:14,10:17,63,38,Main Line,Sealdah,DOWN
31180,Naihati - Sealdah Local,Naihati,Sealdah,09:26,10:31,65,38,Main Line,Sealdah,DOWN
31182,Naihati - Sealdah Local,Naihati,Sealdah,09:36,10:40,64,38,Main Line,Sealdah,DOWN
31184,Naihati - Sealdah Local,Naihati,Sealdah,09:48,10:52,64,38,Main Line,Sealdah,DOWN
31186,Naihati - Sealdah Local,Naihati,Sealdah,09:58,11:07,69,38,Main Line,Sealdah,DOWN
31188,Naihati - Sealdah Local,Naihati,Sealdah,10:08,11:13,65,38,Main Line,Sealdah,DOWN
31190,Naihati - Sealdah Local,Naihati,Sealdah,10:19,11:21,62,38,Main Line,Sealdah,DOWN
31192,Naihati - Sealdah Local,Naihati,Sealdah,10:27,11:32,65,38,Main Line,Sealdah,DOWN
31194,Naihati - Sealdah Local,Naihati,Sealdah,10:38,11:39,61,38,Main Line,Sealdah,DOWN
31196,Naihati - Sealdah Local,Naihati,Sealdah,10:46,11:49,63,38,Main Line,Sealdah,DOWN
31198,Naihati - Sealdah Local,Naihati,Sealdah,10:56,11:59,63,38,Main Line,Sealdah,DOWN
31200,Naihati - Sealdah Local,Naihati,Sealdah,11:06,12:15,69,38,Main Line,Sealdah,DOWN
31202,Naihati - Sealdah Local,Naihati,Sealdah,11:17,12:26,69,38,Main Line,Sealdah,DOWN
31204,Naihati - Sealdah Local,Naihati,Sealdah,11:28,12:30,62,38,Main Line,Sealdah,DOWN
31206,Naihati - Sealdah Local,Naihati,Sealdah,11:36,12:39,63,38,Main Line,Sealdah,DOWN
31208,Naihati - Sealdah Local,Naihati,Sealdah,11:44,12:45,61,38,Main Line,Sealdah,DOWN
31210,Naihati - Sealdah Local,Naihati,Sealdah,11:56,13:05,69,38,Main Line,Sealdah,DOWN
31212,Naihati - Sealdah Local,Naihati,Sealdah,12:06,13:13,67,38,Main Line,Sealdah,DOWN
31214,Naihati - Sealdah Local,Naihati,Sealdah,12:15,13:16,61,38,Main Line,Sealdah,DOWN
31216,Naihati - Sealdah Local,Naihati,Sealdah,12:24,13:30,66,38,Main Line,Sealdah,DOWN
31218,Naihati - Sealdah Local,Naihati,Sealdah,12:34,13:40,66,38,Main Line,Sealdah,DOWN
31220,Naihati - Sealdah Local,Naihati,Sealdah,12:42,13:46,64,38,Main Line,Sealdah,DOWN
31222,Naihati - Sealdah Local,Naihati,Sealdah,12:51,13:57,66,38,Main Line,Sealdah,DOWN
31224,Naihati - Sealdah Local,Naihati,Sealdah,12:59,14:06,67,38,Main Line,Sealdah,DOWN
31226,Naihati - Sealdah Local,Naihati,Sealdah,13:11,14:14,63,38,Main Line,Sealdah,DOWN
31228,Naihati - Sealdah Local,Naihati,Sealdah,13:23,14:26,63,38,Main Line,Sealdah,DOWN
31230,Naihati - Sealdah Local,Naihati,Sealdah,13:32,14:39,67,38,Main Line,Sealdah,DOWN
31232,Naihati - Sealdah Local,Naihati,Sealdah,13:41,14:44,63,38,Main Line,Sealdah,DOWN
31234,Naihati - Sealdah Local,Naihati,Sealdah,13:49,14:56,67,38,Main Line,Sealdah,DOWN
31236,Naihati - Sealdah Local,Naihati,Sealdah,13:59,15:04,65,38,Main Line,Sealdah,DOWN
31238,Naihati - Sealdah Local,Naihati,Sealdah,14:08,15:10,62,38,Main Line,Sealdah,DOWN
31240,Naihati - Sealdah Local,Naihati,Sealdah,14:17,15:18,61,38,Main Line,Sealdah,DOWN
31242,Naihati - Sealdah Local,Naihati,Sealdah,14:28,15:32,64,38,Main Line,Sealdah,DOWN
31244,Naihati - Sealdah Local,Naihati,Sealdah,14:39,15:47,68,38,Main Line,Sealdah,DOWN
31246,Naihati - Sealdah Local,Naihati,Sealdah,14:48,15:53,65,38,Main Line,Sealdah,DOWN
31248,Naihati - Sealdah Local,Naihati,Sealdah,14:58,16:02,64,38,Main Line,Sealdah,DOWN
31250,Naihati - Sealdah Local,Naihati,Sealdah,15:07,16:11,64,38,Main Line,Sealdah,DOWN
31252,Naihati - Sealdah Local,Naihati,Sealdah,15:15,16:21,66,38,Main Line,Sealdah,DOWN
31254,Naihati - Sealdah Local,Naihati,Sealdah,15:26,16:28,62,38,Main Line,Sealdah,DOWN
31256,Naihati - Sealdah Local,Naihati,Sealdah,15:36,16:42,66,38,Main Line,Sealdah,DOWN
31258,Naihati - Sealdah Local,Naihati,Sealdah,15:46,16:53,67,38,Main Line,Sealdah,DOWN
31260,Naihati - Sealdah Local,Naihati,Sealdah,15:58,17:04,66,38,Main Line,Sealdah,DOWN
31262,Naihati - Sealdah Local,Naihati,Sealdah,16:10,17:12,62,38,Main Line,Sealdah,DOWN
31264,Naihati - Sealdah Local,Naihati,Sealdah,16:18,17:21,63,38,Main Line,Sealdah,DOWN
31266,Naihati - Sealdah Local,Naihati,Sealdah,16:28,17:33,65,38,Main Line,Sealdah,DOWN
31268,Naihati - Sealdah Local,Naihati,Sealdah,16:40,17:42,62,38,Main Line,Sealdah,DOWN
